"Resource Type","Item Code","Item Group","Item Desc","Unit","Inactive","Tax Rate","Lead Period","Status",
"Material","FM0067","Flooring Material","DARK BROWN COLOUR JOINT FILLER","Kg",false,0.0,4.0,"Approved",
"Material","FM0047","Flooring Material","Laminates","Sq.Ft.",false,0.0,7.0,"Approved",
"Material","FM0059","Flooring Material","TERRACOTTA COLOUR JOINT FILLER","Kg",false,0.0,4.0,"Approved",
"Material","FM0058","Flooring Material","BROWN COLOUR JOINT FILLER","Kg",false,18.0,4.0,"Approved",
"Material","FM0039","Flooring Material","600 x600 Tiles store room","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0041","Flooring Material","Tan Brown","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0038","Flooring Material","600 x 1200 Tiles (C. Wash Basin)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0014","Flooring Material","Clear Epoxy Adhesive 1.8 kg","NOS",false,0.0,4.0,"Approved",
"Material","FM0017","Flooring Material","Steel Grey Granite","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0055","Flooring Material","Ivory Colour joint filler","Kg",false,18.0,4.0,"Approved",
"Material","FM0139","Flooring Material","TILE CODE 601 (600X600)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0075","Flooring Material","400 X 400 Tiles (16mm)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0148","Flooring Material","TAN BROWN LEATHER FINISH (25MM)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0142","Flooring Material","600 X 600 TILES FOR BED ROOM FLOORING ( 604 )","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0147","Flooring Material","600 X 1200 TILES FOR LIVING / KITCHEN / STORE FLOORING ( 703 )","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0096","Flooring Material","TILES SPACER CLIP (4mm)","NOS",false,18.0,4.0,"Approved",
"Material","FM0061","Flooring Material","IVORY TENAX","NOS",false,0.0,0.0,"Delete",
"Material","FM0060","Flooring Material","CLEAR TENAX","NOS",false,0.0,0.0,"Delete",
"Material","FM0111","Flooring Material","Dark Grey Pigment","Nos",false,0.0,4.0,"Approved",
"Material","FM0158","Flooring Material","600 x 600 Tiles ( Legend sand )","Sq.Ft.",false,0.0,30.0,"Draft",
"Material","FM0102","Flooring Material","Floor Protection Sheet (5.5mm)","Sq.Ft.",false,18.0,4.0,"Approved",
"Material","FM0076","Flooring Material","Paradiso Brown Granite","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0026","Flooring Material","600 x 600 Ivory Tiles ( Wastage)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0152","Flooring Material","C. TOILET FLOOR + DADO (600 X 1200)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0150","Flooring Material","M. TOILET 2 FLOOR + DADO (600 X 1200)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0151","Flooring Material","M. TOILET 3 FLOOR + DADO (600 X 1200)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0153","Flooring Material","KITCHEN DADO (600 X 1200)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0003","Flooring Material","Dark Black Granite","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0034","Flooring Material","600 x 1200 Tiles (MB-1 Attached)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0010","Flooring Material","Adhesive 50gms","NOS",false,0.0,4.0,"Approved",
"Material","FM0032","Flooring Material","600 x 1200 Tiles (Kitchen Dedo)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0022","Flooring Material","Italian Marble","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0159","Flooring Material","CARPET","NOS",false,5.0,15.0,"Approved",
"Material","FM0046","Flooring Material","Granite","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0009","Flooring Material","Epoxy 1.8kg","NOS",false,0.0,4.0,"Approved",
"Material","FM0068","Flooring Material","M.S Tee Angle 26"" Length 1.5"" Thick","Nos",false,18.0,4.0,"Approved",
"Material","FM0008","Flooring Material","Granite Leather Finishing","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0120","Flooring Material","POLY FIX 555 PU ADHESIVE (4 KG)","Bucket",false,18.0,4.0,"Approved",
"Material","FM0031","Flooring Material","Tiles Adahsive","Bags",false,18.0,4.0,"Approved",
"Material","FM0048","Flooring Material","Tenax Marble Glue 1kg","NOS",false,18.0,4.0,"Approved",
"Material","FM0056","Flooring Material","WHITE COLOUR JOINT FILLER","KGS",false,0.0,4.0,"Approved",
"Material","FM0027","Flooring Material","600 x 600 Ivory Tiles (For Wash Aera)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0007","Flooring Material","GD Brown Leather Finish (18mm)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0053","Flooring Material","Lapox Ultrafast 20gms","Nos",false,18.0,4.0,"Approved",
"Material","FM0028","Flooring Material","600 x 600 Ivory Tiles ( Standing Balcony)","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0004","Flooring Material","DC Black Granite","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0112","Flooring Material","8 Layers HPU -500 Cushion Sports Flooring","Sq.Ft.",false,18.0,7.0,"Approved",
"Material","FM0113","Flooring Material","Tile insert chamber (1'x1')","Nos",false,0.0,7.0,"Approved",
"Material","FM0115","Flooring Material","Tile insert chamber (450mmX 450mm)","Nos",false,0.0,7.0,"Approved",
"Material","FM0114","Flooring Material","35 MM ARTIFICIAL GRASS (SUPERSOFT)","Sq.Ft.",false,12.0,7.0,"Approved",
"Material","FM0116","Flooring Material","Cera Fluida","Ltr",false,18.0,4.0,"Approved",
"Material","FM0052","Flooring Material","800 x 2400 Fullbody Tiles (16mm)","Nos",false,18.0,23.0,"Approved",
"Material","FM0098","Flooring Material","200mm X 1200mm Tiles","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0160","Flooring Material","600 X 600 TILES FOR PASSAGE AREA FLOOR (LEGEND SAND)","Sq.Ft.",false,18.0,15.0,"Approved",
"Material","FM0126","Flooring Material","CARPET (FLOOR PROTECTION GUARD)","SQF",false,18.0,4.0,"Approved",
"Material","FM0018","Flooring Material","Superflex White A+B 4 Kg Set","NOS",false,18.0,4.0,"Approved",
"Material","FM0127","Flooring Material","200 X 1200 TILES","box",false,18.0,23.0,"Approved",
"Material","FM0057","Flooring Material","GREY COLOUR JOINT FILLER","Kg",false,18.0,4.0,"Approved",
"Material","FM0149","Flooring Material","M. TOILET 1 FLOOR + DADO (600 X 1200)","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0145","Flooring Material","600 X 600 TILES FOR C. TOILET FLOOR + DADO / KITCHEN DADO / COMMON BASIN DADO ( 514 )","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0146","Flooring Material","600 X 600 TILES FOR WASH AREA FLOOR + DADO / DACK AREA FLOOR ( 520 )","Sq.Ft.",false,18.0,23.0,"Approved",
"Material","FM0043","Flooring Material","Fullbody Tiles","Sq.Ft.",false,0.0,23.0,"Approved",
"Material","FM0128","Flooring Material","1800MM X 1200MM (6' X 4') TILES","SQF",false,18.0,23.0,"Approved",
"Material","FTM0021","Furniture Material","Tubler Lock with Key","NOS",false,0.0,7.0,"Approved",
"Material","FTM0304","Furniture Material","ALDROP LOCK 12""","NOS",false,18.0,7.0,"Approved",
"Material","FTM0085","Furniture Material","6mm Flexible Ply","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0003","Furniture Material","2"" Rcc Khilla 2kg Packet","packet",false,0.0,4.0,"Approved",
"Material","FTM0305","Furniture Material","NAILS - 1.1/2 X 8   ( 2.5 KG )","PKT",false,0.0,4.0,"Approved",
"Material","FTM0026","Furniture Material","Hinges( Steel Welded) 4"" x 12""","NOS",false,18.0,4.0,"Approved",
"Material","FTM0308","Furniture Material","35mm Laminated Flush Door with hardware","NOS",false,0.0,17.0,"Approved",
"Material","FTM0310","Furniture Material","Wooden Patti ( Valsadi ) 2""  X 1"" X  8'","NOS",false,0.0,4.0,"Approved",
"Material","FTM0306","Furniture Material","KHILLI 14 X 1.25","PKT",false,18.0,7.0,"Approved",
"Material","FTM0309","Furniture Material","30mm Laminated Flush Door with hardware","NOS",false,0.0,17.0,"Approved",
"Material","FTM0024","Furniture Material","HDF Sheet (Plain Exterior)","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0307","Furniture Material","KHILLI 17 X 1.25","PKT",false,18.0,7.0,"Approved",
"Material","FTM0311","Furniture Material","7"" x 1"" x 8ft WHITE OAK WOOD","Nos",false,18.0,7.0,"Approved",
"Material","FTM0105","Furniture Material","Sofa/Chair","NOS",false,0.0,17.0,"Approved",
"Material","FTM0312","Furniture Material","2.5"" x 0.75"" x 8ft WHITE OAK WOOD","Nos",false,18.0,7.0,"Approved",
"Material","FTM0313","Furniture Material","8"" X 1"" X 8ft WHITE OAK WOOD","Nos",false,18.0,7.0,"Approved",
"Material","FTM0314","Furniture Material","3"" X 0.75"" X 10ft WHITE OAK WOOD","Nos",false,18.0,7.0,"Approved",
"Material","FTM0315","Furniture Material","PLY WOOD 10X4X9MM","Nos",false,18.0,7.0,"Approved",
"Material","FTM0316","Furniture Material","TORRIS BOARD 10X4X25MM","Nos",false,18.0,7.0,"Approved",
"Material","FTM0317","Furniture Material","HINGES 150X50X5MM","PCS",false,18.0,7.0,"Approved",
"Material","FTM0215","Furniture Material","SS Screw 32 x 6","PKT",false,18.0,4.0,"Approved",
"Material","FTM0039","Furniture Material","Khila 14 x 1.25 Kg","packet",false,0.0,4.0,"Approved",
"Material","FTM0023","Furniture Material","120kg Concealed Door Closer","NOS",false,0.0,7.0,"Approved",
"Material","FTM0069","Furniture Material","Hingies 5x12","NOS",false,0.0,4.0,"Approved",
"Material","FTM0226","Furniture Material","ALU. L PATTI (1.5 X 1.5 X 12)","NOS",false,18.0,4.0,"Approved",
"Material","FTM0102","Furniture Material","EAPS ALU Profile","PCS",false,0.0,4.0,"Approved",
"Material","FTM0064","Furniture Material","Screw Csk 60 x 8 SS ( 200 Nos. Pkt)","packet",false,0.0,4.0,"Approved",
"Material","FTM0159","Furniture Material","Wooden Patti ( Valsadi ) 3/4  X  2.1/4  X 8","Nos",false,0.0,4.0,"Approved",
"Material","FTM0029","Furniture Material","Jasti Khila 1.1/2"" (Zink 2.5kg)","packet",false,18.0,4.0,"Approved",
"Material","FTM0236","Furniture Material","Dr. Fixit Fastflex","NOS",false,18.0,4.0,"Approved",
"Material","FTM0219","Furniture Material","CHAIR","Nos",false,18.0,17.0,"Approved",
"Material","FTM0067","Furniture Material","Door Magnet","NOS",false,18.0,4.0,"Approved",
"Material","FTM0220","Furniture Material","BLACK CHAIR","NOS",false,18.0,17.0,"Approved",
"Material","FTM0060","Furniture Material","Plywood 18mm WP","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0139","Furniture Material","2mm MDF (8x4)","Nos",false,0.0,4.0,"Approved",
"Material","FTM0218","Furniture Material","2 x 1.5 x 12' Aluminium Pipe","Nos",false,0.0,7.0,"Approved",
"Material","FTM0148","Furniture Material","15mm x 75mm SS Screw","PKT",false,0.0,3.0,"Approved",
"Material","FTM0265","Furniture Material","Araldite","Kg",false,0.0,4.0,"Approved",
"Material","FTM0084","Furniture Material","wood","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0290","Furniture Material","HINGES 4X1/2X3/4  BUTT ACCENT","NOS",false,18.0,4.0,"Approved",
"Material","FTM0228","Furniture Material","18 MM PLY (8X4)","NOS",false,18.0,4.0,"Approved",
"Material","FTM0017","Furniture Material","Door Chain S.S.","NOS",false,0.0,4.0,"Approved",
"Material","FTM0040","Furniture Material","Khila  17 x 1","packet",false,18.0,4.0,"Approved",
"Material","FTM0161","Furniture Material","HDF Sheet ( 10' X 4' )","Nos",false,0.0,4.0,"Approved",
"Material","FTM0133","Furniture Material","Fevicol","Kg",false,18.0,4.0,"Approved",
"Material","FTM0140","Furniture Material","Nail Free Fevicol","NOS",false,18.0,4.0,"Approved",
"Material","FTM0154","Furniture Material","Sofa and sofa chair","Nos",false,18.0,17.0,"Approved",
"Material","FTM0181","Furniture Material","PTA SCREW 25 X 8","NOS",false,0.0,4.0,"Approved",
"Material","FTM0075","Furniture Material","Silicon Clear","NOS",false,18.0,4.0,"Approved",
"Material","FTM0183","Furniture Material","SS SCREW 25 X 6","NOS",false,0.0,4.0,"Approved",
"Material","FTM0186","Furniture Material","Stool","Nos",false,18.0,7.0,"Approved",
"Material","FTM0197","Furniture Material","SILICON","Nos",false,18.0,7.0,"Approved",
"Material","FTM0195","Furniture Material","BIG HOLE","Nos",false,18.0,7.0,"Approved",
"Material","FTM0204","Furniture Material","4"" X 3/4"" L HINGS (25mm)","NOS",false,0.0,4.0,"Approved",
"Material","FTM0253","Furniture Material","SS Screw 19X6","PKT",false,18.0,4.0,"Approved",
"Material","FTM0264","Furniture Material","19mm Ply (8x4)","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0260","Furniture Material","18"" DRAWER CHANNEL SOFT CLOSE","NOS",false,0.0,4.0,"Draft",
"Material","FTM0266","Furniture Material","10mm X 6"" Screw Bolt","NOS",false,0.0,4.0,"Approved",
"Material","FTM0273","Furniture Material","16mm SS T-Patti","RFT",false,0.0,4.0,"Draft",
"Material","FTM0210","Furniture Material","LAMINATE SHEET (8X4)","NOS",false,0.0,7.0,"Approved",
"Material","FTM0145","Furniture Material","PTA SCREW 60 x 10","PKT",false,18.0,4.0,"Approved",
"Material","FTM0146","Furniture Material","PTA SCREW 50 x 8","PKT",false,18.0,4.0,"Approved",
"Material","FTM0125","Furniture Material","12mm PLY (8x4)","NOS",false,0.0,4.0,"Approved",
"Material","FTM0088","Furniture Material","White Ash Wood","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0108","Furniture Material","Hinges SS 5x1.5 heavy","NOS",false,0.0,4.0,"Approved",
"Material","FTM0123","Furniture Material","Cylindrical Lock with Key","Nos",false,18.0,7.0,"Approved",
"Material","FTM0093","Furniture Material","Digital Lock","Nos",false,18.0,17.0,"Approved",
"Material","FTM0124","Furniture Material","Cylindrical Lock Without Key","Nos",false,18.0,7.0,"Approved",
"Material","FTM0057","Furniture Material","Patti Alluminium 2x1/2'' 8 ft","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0083","Furniture Material","Star Screw 60 x 8","NOS",false,0.0,4.0,"Approved",
"Material","FTM0203","Furniture Material","3"" x 1"" x 12' Aluminium Pipe","NOS",false,0.0,4.0,"Approved",
"Material","FTM0206","Furniture Material","AUTO HINGES 25mm","set",false,0.0,7.0,"Approved",
"Material","FTM0205","Furniture Material","4""X3/4"" (19mm) L HINGES","NOS",false,0.0,4.0,"Approved",
"Material","FTM0011","Furniture Material","6mm Plywood","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0207","Furniture Material","4"" X 3/4"" (25mm) L HINGES","NOS",false,0.0,4.0,"Approved",
"Material","FTM0001","Furniture Material","1.5"" x 1.5"" L Khuniya","packet",false,0.0,4.0,"Approved",
"Material","FTM0091","Furniture Material","Wooden Board","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0259","Furniture Material","10mm SS T-Patti","RFT",false,0.0,4.0,"Approved",
"Material","FTM0035","Furniture Material","L Khuniya 2 x 2","NOS",false,18.0,4.0,"Approved",
"Material","FTM0258","Furniture Material","M.S. L Corner - 1"" * 1""","NOS",false,0.0,4.0,"Approved",
"Material","FTM0068","Furniture Material","Hingies 4x12","NOS",false,0.0,4.0,"Approved",
"Material","FTM0149","Furniture Material","Wooden Patti 2 X 1/2 X 7.1/2","Nos",false,0.0,7.0,"Approved",
"Material","FTM0053","Furniture Material","Patta SDS 38x8","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0214","Furniture Material","1"" x 1"" x 5"" Hinges","Nos",false,18.0,4.0,"Approved",
"Material","FTM0131","Furniture Material","PTA Screw 60 x 8","PKT",false,18.0,4.0,"Approved",
"Material","FTM0100","Furniture Material","Vineer","Sq.Ft.",false,0.0,7.0,"Approved",
"Material","FTM0099","Furniture Material","Screw","Nos",false,0.0,4.0,"Approved",
"Material","FTM0022","Furniture Material","Tubler Lock Without Key","NOS",false,0.0,7.0,"Approved",
"Material","FTM0272","Furniture Material","8MM FLEXIBLE PLY (8X4)","NOS",false,18.0,4.0,"Approved",
"Material","FTM0101","Furniture Material","KHILLA 1.1/2""- 2.5KG","NOS",false,0.0,4.0,"Approved",
"Material","FTM0046","Furniture Material","Nuts Zink 5/16 Kg","packet",false,0.0,4.0,"Approved",
"Material","FTM0066","Furniture Material","Screw Patta 32 x 8","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0115","Furniture Material","Mortice Handle","set",false,18.0,4.0,"Approved",
"Material","FTM0132","Furniture Material","PTA Screw 75 x 10","PKT",false,18.0,4.0,"Approved",
"Material","FTM0097","Furniture Material","Half Cylinder Lock","Nos",false,18.0,7.0,"Approved",
"Material","FTM0107","Furniture Material","Hinges SS 5x1","NOS",false,18.0,4.0,"Approved",
"Material","FTM0065","Furniture Material","Screw Patta 19 x 7","NOS",false,0.0,4.0,"Approved",
"Material","FTM0150","Furniture Material","8mm X 100mm ANCHOR FASTNER SS","NOS",false,0.0,7.0,"Approved",
"Material","FTM0152","Furniture Material","CONCEALED DOOR CLOSER","NOS",false,18.0,7.0,"Approved",
"Material","FTM0044","Furniture Material","Khila 14 x 2.0","packet",false,0.0,4.0,"Approved",
"Material","FTM0007","Furniture Material","30mm Plain Door","Sq.Ft.",false,18.0,17.0,"Approved",
"Material","FTM0032","Furniture Material","L Khuniya 1.5x1.0 (40mm x 25mm)","NOS",false,0.0,4.0,"Approved",
"Material","FTM0012","Furniture Material","Brass Round Keyhole Cover","NOS",false,0.0,4.0,"Approved",
"Material","FTM0257","Furniture Material","4"" X 1/2"" X 12' ALUMINIUM PIPE","NOS",false,18.0,4.0,"Approved",
"Material","FTM0213","Furniture Material","1.1/2"" x 4"" Hinges","Nos",false,18.0,4.0,"Approved",
"Material","FTM0211","Furniture Material","CLEAR TENEX","NOS",false,18.0,7.0,"Approved",
"Material","FTM0010","Furniture Material","Aluminium Pipe","KGS",false,0.0,4.0,"Approved",
"Material","FTM0090","Furniture Material","Wood Barma Border","cft",false,0.0,4.0,"Approved",
"Material","FTM0005","Furniture Material","3"" Screw PTA","packet",false,0.0,4.0,"Approved",
"Material","FTM0256","Furniture Material","4"" X 1"" X 12' ALUMINIUM PIPE","NOS",false,18.0,4.0,"Approved",
"Material","FTM0163","Furniture Material","PTA SCREW  32 X 8","PKT",false,0.0,4.0,"Approved",
"Material","FTM0113","Furniture Material","Khila 17 x 1.25 : 2.5 kg","packet",false,0.0,4.0,"Approved",
"Material","FTM0151","Furniture Material","8mm X 100mm ANCHOR FASTNER MS","NOS",false,0.0,7.0,"Approved",
"Material","FTM0089","Furniture Material","Buffer Datta 3""","Nos",false,18.0,4.0,"Approved",
"Material","FTM0054","Furniture Material","Patta SDS 50 x 8","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0173","Furniture Material","Eco Series cabin Table","Nos",false,18.0,17.0,"Approved",
"Material","FTM0072","Furniture Material","S.S. Screw 32x8 Star","NOS",false,18.0,4.0,"Approved",
"Material","FTM0103","Furniture Material","Film","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0153","Furniture Material","Eurus chair","Nos",false,18.0,17.0,"Approved",
"Material","FTM0077","Furniture Material","S.S. Screw Head 19x6","NOS",false,0.0,4.0,"Approved",
"Material","FTM0018","Furniture Material","EKEY 003","NOS",false,0.0,4.0,"Approved",
"Material","FTM0114","Furniture Material","30mm Pinewood Doow","Sq.Ft.",false,0.0,17.0,"Approved",
"Material","FTM0177","Furniture Material","6mm HDF Sheet","Sq.Ft.",false,0.0,4.0,"Approved",
"Material","FTM0234","Furniture Material","45mm x 6"" HINGE","NOS",false,18.0,4.0,"Approved",
